SecurityKey,VendorKey,RatingTypeKey,CurrentRating,PreviousRating,RatingStartDate,RatingEndDate,IsOutlier
441,1,1,BBB,,2014-09-23,2015-11-12,False
441,1,1,BB,BBB,2015-11-13,,False
442,3,1,BB,,2016-02-26,2016-09-19,False
442,3,1,BB,BB,2016-09-20,,False
443,3,1,B,,2015-04-30,2016-05-19,False
443,3,1,B,B,2016-05-20,2016-09-19,False
443,3,1,CCC,B,2016-09-20,,False
444,3,1,B,,2014-05-20,2015-05-12,False
444,3,1,B,B,2015-05-13,2015-08-09,False
444,3,1,B,B,2015-08-10,2016-12-13,False
444,3,1,B,B,2016-12-14,,False
445,3,1,BB,,2015-06-26,2016-06-02,False
445,3,1,BB,BB,2016-06-03,,False
446,3,1,B,,2011-02-16,2012-02-28,False
446,3,1,B,B,2012-02-29,2013-02-19,False
446,3,1,B,B,2013-02-20,2014-03-31,False
446,3,1,B,B,2014-04-01,2015-02-19,False
446,3,1,B,B,2015-02-20,2016-01-27,False
446,3,1,B,B,2016-01-28,2016-11-27,False
446,3,1,B,B,2016-11-28,,False
447,4,1,BBB,,2012-06-15,2014-09-01,False
447,4,1,BBB,BBB,2014-09-02,2016-01-26,False
447,4,1,BBB,BBB,2016-01-27,,False
448,3,1,BBB,,2016-04-26,,False
449,3,1,BB,,2013-08-16,2014-09-08,False
449,3,1,BB,BB,2014-09-09,2016-09-20,False
449,3,1,BB,BB,2016-09-21,,False
449,4,1,B,,2016-03-31,,False
450,4,1,B,,2012-06-15,2014-12-17,False
450,4,1,B,B,2014-12-18,,False
451,1,1,BB,,2014-11-20,2015-11-10,False
451,1,1,BB,BB,2015-11-11,,False
452,4,1,B,,2015-04-09,,False
453,3,1,BBB,,2016-01-12,2016-07-24,False
453,3,1,BBB,BBB,2016-07-25,,False
453,4,1,BBB,,2014-07-14,,False
454,1,1,BB,,2014-02-14,2014-10-26,False
454,1,1,BB,BB,2014-10-27,2015-09-03,False
454,1,1,BB,BB,2015-09-04,,False
454,4,1,BB,,2012-06-15,2012-08-15,False
454,4,1,B,BB,2012-08-16,,False
455,1,1,B,,2013-09-25,,False
456,3,1,BB,,2014-06-10,2015-06-04,False
456,3,1,BB,BB,2015-06-05,,False
456,4,1,BB,,2015-07-21,,False
457,3,1,B,,2012-04-24,2013-01-27,False
457,3,1,B,B,2013-01-28,2014-01-29,False
457,3,1,B,B,2014-01-30,2015-01-26,False
457,3,1,B,B,2015-01-27,2016-01-21,False
457,3,1,B,B,2016-01-22,2016-11-06,False
457,3,1,B,B,2016-11-07,,False
458,3,1,BB,,2015-03-06,2016-03-09,False
458,3,1,BB,BB,2016-03-10,2016-09-26,False
458,3,1,BB,BB,2016-09-27,,False
459,3,1,BBB,,2011-07-01,,False
459,4,1,BBB,,2014-09-03,2015-12-06,False
459,4,1,BBB,BBB,2015-12-07,,False
460,3,1,BB,,2011-03-24,2012-02-28,False
460,3,1,BB,BB,2012-02-29,2013-02-26,False
460,3,1,BB,BB,2013-02-27,2014-03-06,False
460,3,1,BB,BB,2014-03-07,2015-04-09,False
460,3,1,BB,BB,2015-04-10,2016-02-23,False
460,3,1,BB,BB,2016-02-24,,False
461,4,1,BBB,,2012-06-15,2013-10-14,False
461,4,1,BBB,BBB,2013-10-15,2014-09-01,False
461,4,1,BBB,BBB,2014-09-02,,False
462,4,1,A,,2012-06-15,,False
463,1,1,BB,,2013-11-11,2014-07-23,False
463,1,1,BB,BB,2014-07-24,2015-10-22,False
463,1,1,BB,BB,2015-10-23,,False
463,4,1,BB,,2012-06-15,,False
464,4,1,BBB,,2012-06-15,2012-12-04,False
464,4,1,BBB,BBB,2012-12-05,2014-09-15,False
464,4,1,BBB,BBB,2014-09-16,,False
465,1,1,BBB,,2014-05-12,2015-04-27,False
465,1,1,BBB,BBB,2015-04-28,2015-10-14,False
465,1,1,BBB,BBB,2015-10-15,,False
465,4,1,BB,,2012-06-15,2012-11-08,False
465,4,1,BB,BB,2012-11-09,,False
466,1,1,A,,2015-04-22,2015-07-20,False
466,1,1,A,A,2015-07-21,,False
466,4,1,BBB,,2012-06-15,2016-10-24,False
466,4,1,BBB,BBB,2016-10-25,,False
467,2,1,BB,,2012-07-20,,False
467,3,1,BBB,,2011-06-09,2011-08-01,False
467,3,1,BBB,BBB,2011-08-02,2014-05-14,False
467,3,1,BB,BBB,2014-05-15,,False
468,2,1,BBB,,2016-05-16,,False
468,4,1,BBB,,2014-12-04,,False
469,3,1,B,,2015-11-26,2016-10-19,False
469,3,1,BB,B,2016-10-20,,False
469,4,1,B,,2014-11-12,,False
470,1,1,AA,,2014-04-14,2014-10-08,False
470,1,1,AA,AA,2014-10-09,2015-10-04,False
470,1,1,AA,AA,2015-10-05,,False
470,4,1,A,,2012-06-15,2012-11-27,False
470,4,1,A,A,2012-11-28,,False
471,3,1,BBB,,2013-11-26,,False
472,4,1,CCC,,2012-06-15,2013-02-26,False
472,4,1,CCC,CCC,2013-02-27,,False
473,3,1,BBB,,2015-07-01,,False
474,3,1,BB,,2016-03-25,2016-11-30,False
474,3,1,BB,BB,2016-12-01,,False
474,4,1,BB,,2013-02-27,2013-10-20,False
474,4,1,BB,BB,2013-10-21,2015-06-04,False
474,4,1,BB,BB,2015-06-05,,False
475,4,1,BBB,,2012-09-11,,False
476,3,1,BB,,2015-08-25,2016-07-13,False
476,3,1,BB,BB,2016-07-14,,False
476,4,1,B,,2012-06-15,2013-08-15,False
476,4,1,BB,B,2013-08-16,2015-04-05,False
476,4,1,BB,BB,2015-04-06,,False
477,4,1,B,,2015-07-01,2016-09-08,False
477,4,1,B,B,2016-09-09,,False
478,1,1,CCC,,2013-12-12,,False
478,2,1,CCC,,2012-06-15,,False
478,3,1,B,,2016-06-01,2016-08-04,False
478,3,1,B,B,2016-08-05,,False
479,3,1,BB,,2015-02-24,,False
480,4,1,B,,2012-06-15,2012-11-18,False
480,4,1,CCC,B,2012-11-19,2014-05-20,False
480,4,1,BB,CCC,2014-05-21,,False
481,2,1,A,,2012-06-15,,False
482,1,1,BB,,2013-06-07,2013-10-02,False
482,1,1,BB,BB,2013-10-03,,False
483,3,1,BB,,2016-01-12,,False
484,4,1,BB,,2012-06-15,,False
485,3,1,BB,,2016-07-26,,False
485,4,1,BB,,2016-06-28,,False
486,3,1,B,,2016-03-17,2016-11-22,False
486,3,1,B,B,2016-11-23,,False
487,3,1,BB,,2012-11-27,,False
488,1,1,B,,2013-09-04,2014-09-02,False
488,1,1,B,B,2014-09-03,2015-12-21,False
488,1,1,B,B,2015-12-22,,False
489,2,1,BBB,,2012-06-15,,False
489,4,1,BBB,,2016-11-02,,False
490,3,1,B,,2015-12-15,2016-10-23,False
490,3,1,B,B,2016-10-24,,False
490,4,1,CCC,,2014-11-06,,False
491,4,1,BB,,2012-06-15,,False
492,3,1,B,,2016-08-02,,False
493,4,1,BBB,,2012-06-15,2014-01-22,False
493,4,1,BBB,BBB,2014-01-23,2014-09-08,False
493,4,1,BBB,BBB,2014-09-09,,False
494,3,1,BB,,2016-09-13,,False
495,3,1,BBB,,2014-01-13,2015-01-07,False
495,3,1,BBB,BBB,2015-01-08,2016-01-14,False
495,3,1,BBB,BBB,2016-01-15,,False
495,4,1,BBB,,2012-12-13,,False
496,3,1,BB,,2014-05-12,2014-11-25,False
496,3,1,BB,BB,2014-11-26,2015-12-02,False
496,3,1,BB,BB,2015-12-03,2016-10-20,False
496,3,1,BB,BB,2016-10-21,,False
497,3,1,BB,,2013-01-31,2013-11-11,False
497,3,1,B,BB,2013-11-12,,False
497,4,1,B,,2012-06-15,2014-11-24,False
497,4,1,CCC,B,2014-11-25,,False
498,3,1,B,,2013-03-04,2013-08-20,False
498,3,1,B,B,2013-08-21,2014-08-04,False
498,3,1,B,B,2014-08-05,2016-02-07,False
498,3,1,B,B,2016-02-08,2016-08-14,False
498,3,1,B,B,2016-08-15,,False
499,3,1,B,,2013-04-17,2014-06-15,False
499,3,1,B,B,2014-06-16,2014-11-16,False
499,3,1,B,B,2014-11-17,2016-08-23,False
499,3,1,B,B,2016-08-24,,False
500,3,1,BB,,2012-10-12,,False
501,4,1,CCC,,2012-06-15,,False
502,3,1,BBB,,2015-04-24,2016-03-30,False
502,3,1,BBB,BBB,2016-03-31,,False
503,4,1,BB,,2015-12-22,,False
504,3,1,B,,2013-10-16,2014-11-18,False
504,3,1,B,B,2014-11-19,2015-11-15,False
504,3,1,B,B,2015-11-16,2016-11-16,False
504,3,1,B,B,2016-11-17,,False
504,4,1,B,,2013-02-12,,False
505,3,1,B,,2016-11-07,,False
505,4,1,B,,2015-09-29,,False
506,3,1,BBB,,2016-07-25,,False
507,4,1,BB,,2012-06-15,2012-11-01,False
507,4,1,BB,BB,2012-11-02,2014-04-23,False
507,4,1,BB,BB,2014-04-24,2016-01-25,False
507,4,1,BB,BB,2016-01-26,2016-10-25,False
507,4,1,BB,BB,2016-10-26,,False
508,3,1,BB,,2014-06-16,2015-06-24,False
508,3,1,BB,BB,2015-06-25,2016-06-23,False
508,3,1,BB,BB,2016-06-24,2016-09-13,False
508,3,1,BB,BB,2016-09-14,,False
509,4,1,BBB,,2012-06-15,,False
510,3,1,BBB,,2016-09-22,,False
510,4,1,BBB,,2012-09-14,,False
511,3,1,BB,,2014-09-04,,False
512,4,1,AA,,2016-02-12,2016-08-01,False
512,4,1,AA,AA,2016-08-02,,False
513,4,1,A,,2015-12-09,,False
514,4,1,BB,,2016-10-03,,False
515,3,1,B,,2016-10-06,,False
516,1,1,BBB,,2014-05-14,2015-04-28,False
516,1,1,BBB,BBB,2015-04-29,2015-11-17,False
516,1,1,BBB,BBB,2015-11-18,,False
517,3,1,BBB,,2016-09-06,,False
518,3,1,CCC,,2016-05-18,,False
519,3,1,BBB,,2016-10-31,,False
519,4,1,BB,,2012-06-15,2013-06-04,False
519,4,1,BBB,BB,2013-06-05,2013-08-04,False
519,4,1,BBB,BBB,2013-08-05,,False
520,4,1,BBB,,2016-03-11,2016-10-03,False
520,4,1,BBB,BBB,2016-10-04,,False
521,4,1,A,,2012-06-15,2015-03-09,False
521,4,1,BBB,A,2015-03-10,,False
522,3,1,BB,,2013-04-24,2013-09-03,False
522,3,1,BB,BB,2013-09-04,2015-05-28,False
522,3,1,BB,BB,2015-05-29,2016-05-25,False
522,3,1,BB,BB,2016-05-26,2016-09-07,False
522,3,1,B,BB,2016-09-08,,False
523,3,1,A,,2016-10-24,,False
524,3,1,BBB,,2014-07-14,2015-07-30,False
524,3,1,BBB,BBB,2015-07-31,2016-07-18,False
524,3,1,BBB,BBB,2016-07-19,,False
525,4,1,B,,2016-06-14,,False
526,4,1,B,,2014-08-11,,False
527,3,1,BB,,2014-11-17,2016-02-16,False
527,3,1,BBB,BB,2016-02-17,2016-12-15,False
527,3,1,BBB,BBB,2016-12-16,,False
528,4,1,B,,2012-06-15,,False
529,4,1,BBB,,2013-09-24,,False
530,1,1,BB,,2014-05-16,2015-01-22,False
530,1,1,BB,BB,2015-01-23,2015-08-24,False
530,1,1,BB,BB,2015-08-25,,False
531,4,1,BB,,2016-07-25,,False
532,4,1,BBB,,2012-06-15,,False
533,3,1,A,,2016-10-24,,False
534,3,1,BB,,2012-09-07,2014-08-26,False
534,3,1,BB,BB,2014-08-27,2016-03-08,False
534,3,1,BB,BB,2016-03-09,,False
535,4,1,B,,2012-06-15,2015-10-14,False
535,4,1,B,B,2015-10-15,2016-12-11,False
535,4,1,B,B,2016-12-12,,False
536,4,1,BBB,,2012-06-15,2013-05-23,False
536,4,1,BBB,BBB,2013-05-24,2016-02-24,False
536,4,1,BB,BBB,2016-02-25,,False
537,4,1,BBB,,2014-11-19,,False
538,4,1,B,,2012-06-15,2013-08-06,False
538,4,1,B,B,2013-08-07,,False
539,4,1,BBB,,2013-09-25,,False
540,1,1,BB,,2013-12-11,2014-09-10,False
540,1,1,BB,BB,2014-09-11,,False
541,3,1,B,,2014-12-18,,False
542,3,1,BBB,,2016-02-17,2016-08-17,False
542,3,1,BBB,BBB,2016-08-18,,False
543,4,1,BBB,,2015-11-17,,False
544,3,1,BB,,2016-02-03,,False
545,3,1,B,,2014-11-19,2016-06-06,False
545,3,1,BB,B,2016-06-07,,False
546,4,1,B,,2015-09-14,,False
547,2,1,BB,,2016-09-22,,False
547,4,1,BB,,2015-09-23,,False
548,4,1,BB,,2016-04-13,,False
549,4,1,A,,2015-11-23,,False
550,3,1,BBB,,2016-04-13,,False
550,4,1,B,,2012-06-15,,False
551,3,1,BB,,2016-05-26,2016-12-22,False
551,3,1,BB,BB,2016-12-23,,False
551,4,1,BB,,2012-06-15,,False
552,4,1,B,,2012-06-15,,False
553,4,1,BBB,,2015-09-30,,False
554,4,1,BBB,,2016-01-05,,False
555,3,1,BB,,2015-12-07,2016-10-27,False
555,3,1,BB,BB,2016-10-28,,False
555,4,1,B,,2014-11-24,,False
556,4,1,B,,2014-05-07,,False
557,3,1,B,,2015-02-17,,False
557,4,1,B,,2012-06-15,2013-06-23,False
557,4,1,B,B,2013-06-24,2014-06-26,False
557,4,1,B,B,2014-06-27,2016-08-09,False
557,4,1,CCC,B,2016-08-10,,False
558,4,1,B,,2013-04-02,,False
559,1,1,BBB,,2015-12-23,,False
560,2,1,BB,,2016-08-25,,False
561,3,1,BB,,2016-02-25,2016-08-24,False
561,3,1,BB,BB,2016-08-25,,False
562,4,1,B,,2015-12-01,,False
563,3,1,BB,,2014-06-11,,False
563,4,1,B,,2012-06-15,2013-02-14,False
563,4,1,B,B,2013-02-15,,False
564,3,1,B,,2016-06-07,2016-09-06,False
564,3,1,B,B,2016-09-07,,False
565,2,1,BBB,,2016-09-29,,False
566,2,1,BBB,,2012-06-15,,False
566,4,1,BBB,,2013-08-14,2016-06-20,False
566,4,1,BBB,BBB,2016-06-21,,False
567,4,1,CCC,,2012-06-15,,False
568,4,1,BBB,,2013-11-18,,False
569,4,1,B,,2016-11-09,,False
570,4,1,BB,,2012-06-15,2014-01-13,False
570,4,1,BBB,BB,2014-01-14,,False
571,4,1,B,,2016-03-03,,False
572,3,1,BBB,,2015-05-19,2016-03-17,False
572,3,1,BBB,BBB,2016-03-18,,False
573,3,1,BB,,2016-12-15,,False
574,2,1,BBB,,2016-03-24,,False
575,2,1,BBB,,2012-06-15,2014-11-09,False
575,2,1,BBB,BBB,2014-11-10,,False
576,4,1,BB,,2012-06-15,,False
577,2,1,BBB,,2016-02-04,,False
578,3,1,BB,,2016-05-02,,False
579,3,1,A,,2016-03-25,2016-10-24,False
579,3,1,A,A,2016-10-25,,False
580,3,1,BB,,2016-10-04,,False
581,2,1,B,,2015-04-14,,False
582,4,1,B,,2012-06-15,,False
583,2,1,BBB,,2012-06-15,,False
584,4,1,BB,,2012-06-15,,False
585,3,1,CCC,,2016-04-08,,False
586,3,1,B,,2010-12-17,,False
587,1,1,AA,,2016-02-18,,False
588,3,1,B,,2013-08-28,,False
589,3,1,BB,,2016-10-24,,False
590,5,1,AA,,2016-10-07,,False
591,4,1,BBB,,2012-09-05,,False
592,3,1,BB,,2016-04-28,,False
593,2,1,B,,2012-06-15,2012-11-29,False
593,2,1,B,B,2012-11-30,2014-07-31,False
593,2,1,CCC,B,2014-08-01,,False
